index,category,sub_category,job_title,province,job_company,job_industry,job_finance,job_welfare,job_experience,job_education,job_skills,create_time,scale_lower,scale_high,city,district,street
2074,数据,数据治理,Discord社区主管,浙江,杭州淘好物科技,电子商务,天使轮,"工龄奖,五险一金,年终奖,底薪加提成,加班补助,绩效奖金,股票期权",2,本科,海外社媒,2024-08-31,20,99,杭州,西湖区,西溪
2075,数据,数据治理,数据治理咨询顾问,浙江,泓笛,计算机服务,天使轮,"股票期权,带薪年假,员工旅游,交通补助,五险一金,定期体检,年终奖",2,本科,"数仓设计/开发经验,大数据开发经验,计算机相关专业,,,",2024-08-31,100,499,杭州,西湖区,三墩
2076,数据,数据治理,高级数据治理工程师,浙江,云海链,互联网,不需要融资,"高温补贴,五险一金,定期体检,节日福利,免费班车,餐补,住房补贴,员工旅游,补充医疗保险,年终奖,带薪年假,生日福利",3,本科,"SQL,Python,Spark,大数据平台架构经验,大数据处理经验,,,",2024-08-31,100,499,杭州,滨江区,长河
2078,数据,数据治理,数据运营专员（SQL）,浙江,滴滴,移动互联网,D轮及以上,"五险一金,补充医疗保险,定期体检",1,本科,"数据分析,SQL",2024-08-31,1000,9999,杭州,拱墅区,古墩路
2081,数据,数据治理,数据治理专家,浙江,联通浙江产业互联网,互联网,不需要融资,"团建聚餐,意外险,绩效奖金,高温补贴,五险一金,企业年金,交通补助,团建聚餐,生日福利,免费班车,意外险,补充医疗保险,餐补,高温补贴,节日福利,意外险,定期体检,团建聚餐,带薪年假,企业年金,绩效奖金,绩效奖金,补充医疗保险,补充医疗保险,年终奖,企业年金",3,本科,"SQL,Python,Hive,计算机相关专业",2024-08-31,100,499,杭州,临平区,临平
2082,数据,数据治理,数据治理顾问,浙江,三维天地,计算机软件,不需要融资,"餐补,交通补助,年终奖,带薪年假,全勤奖,定期体检,下午茶,员工旅游,节日福利,零食下午茶,带薪年假,五险一金",3,本科,"客户售前支持,信息化战略规划,信息化系统搭建,计算机专业,,",2024-08-31,1000,9999,杭州,西湖区,西溪
2083,数据,数据治理,中级数据治理师-浪潮工业,浙江,德科信息,计算机软件,不需要融资,"带薪年假,节日福利,意外险,企业年金,年终奖,团建聚餐,股票期权,生日福利,五险一金",3,本科,"ERP,装备制造,采购",2024-08-31,1000,9999,杭州,西湖区,西溪
2092,数据,数据治理,数据治理解决方案专家,浙江,古珀科技,医疗健康,不需要融资,"法定节假日三薪,带薪年假,年终奖,高温补贴,团建聚餐,加班补助,员工旅游,生日福利,零食下午茶,餐补,五险一金,节假日加班费,通讯补贴,节日福利,交通补助",3,本科,"数据中台,数据治理方案,技术解决方案",2024-08-31,100,499,杭州,萧山区,北干
2096,数据,数据治理,数据治理专家,浙江,宁波畅想软件,互联网,已上市,"生日福利,年终奖,高温补贴,意外险,交通补助,五险一金,股票期权,带薪年假,节日福利",2,本科,数据治理,2024-08-31,100,499,杭州,滨江区,浦沿
2098,数据,数据治理,数据治理,浙江,杭州蒲菲特,互联网,未融资,"五险一金,定期体检,年终奖,带薪年假,节日福利",2,本科,大数据治理,2024-08-31,100,499,杭州,西湖区,高新文教区
2099,数据,数据治理,数据治理咨询顾问,浙江,天健咨询,计算机软件,未融资,"年终奖,法定节假日三薪,绩效奖金,节假日加班费,有无线网,保底工资,节日福利,定期体检,带薪年假,高温补贴,五险一金",2,本科,"数学/统计相关专业,计算机相关专业,数仓设计/开发经验",2024-08-31,20,99,杭州,萧山区,奥体中心
2102,技术项目管理,项目经理/主管,PM,浙江,不鸣科技,游戏,不需要融资,"带薪年假,年终奖,定期体检,员工旅游,节日福利,餐补,五险一金,零食下午茶,团建聚餐,法定节假日三薪,生日福利,节假日加班费",2,本科,企业内部技术项目管理,2024-08-31,100,499,杭州,西湖区,西溪
2104,技术项目管理,项目经理/主管,光伏/储能项目经理,浙江,富能储能,储能,天使轮,"餐补,通讯补贴,保底工资,绩效奖金,定期体检,带薪年假,全勤奖,节日福利,五险一金,年终奖",2,大专,"企业内部技术项目管理,中大型软件项目管理经验,,",2024-08-31,20,99,杭州,上城区,四季青
2106,技术项目管理,项目经理/主管,项目总监,浙江,杭州欧博曼,环保,未融资,"交通补助,餐补,高温补贴,生日福利,加班补助,五险一金,年终奖,节日福利,员工旅游,绩效奖金,住房补贴,带薪年假,通讯补贴,有无线网,节假日加班费",2,本科,"环保,固废危废,项目计划",2024-08-31,20,99,杭州,滨江区,长河
2107,技术项目管理,项目经理/主管,工商业项目经理,浙江,铭安潮居,光伏,未融资,"免费体检,带薪年假,餐补,节日福利,生日福利,员工旅游,高温补贴",2,大专,"分布式光伏,可接受出差",2024-08-31,100,499,杭州,临平区,临平
2108,技术项目管理,项目经理/主管,石材项目经理,浙江,瑞堡建材,工程施工,不需要融资,"员工旅游,节日福利,年终奖,带薪年假,五险一金",2,大专,"企业内部技术项目管理,售前支持经验,实施交付经验,",2024-08-31,0,20,杭州,滨江区,长河
2113,技术项目管理,项目经理/主管,PMO质量管理工程师,浙江,虹软科技,计算机软件,已上市,"全勤奖,补充医疗保险,节日福利,五险一金,包吃,带薪年假,股票期权,定期体检,餐补,年终奖",2,本科,"中大型软件项目管理经验,软件研发经验,敏捷管理,质量管理,",2024-08-31,500,999,杭州,滨江区,长河
2115,技术项目管理,项目经理/主管,研发项目经理,浙江,启飞智能科技有限公司,人工智能,不需要融资,"加班补助,员工旅游,年终奖,带薪年假,股票期权,交通补助,通讯补贴,零食下午茶,节日福利,餐补",2,本科,"研发项目,无人机",2024-08-31,100,499,杭州,钱塘区,工业园南
2116,技术项目管理,项目经理/主管,充电桩项目经理,浙江,浙江奔一新能源,光伏,A轮,"年终奖,股票期权,定期体检,五险一金,宿舍有空调,零食下午茶,节日福利,带薪年假,有无线网,团建聚餐,员工旅游,生日福利",1,大专,"充电站运维,充电桩安装,充电站项目管理",2024-08-31,500,999,杭州,上城区,五堡
2117,技术项目管理,项目经理/主管,预付费表计主管,浙江,万胜,仪器仪表,已上市,"五险一金,节日福利,员工旅游,带薪年假,年终奖",3,本科,"软件研发经验,中大型软件项目管理经验",2024-08-31,500,999,杭州,西湖区,三墩
2118,技术项目管理,项目经理/主管,弱电智能化项目经理,浙江,杭州煌诚科技有限公司,通信/网络设备,未融资,"员工旅游,股票期权,单身宿舍,五险一金,带薪年假,节日福利,年终奖",0,大专,"弱电工程师,项目专员,项目实施,售后支持,项目主管,",2024-08-31,20,99,杭州,西湖区,西溪
2120,技术项目管理,项目经理/主管,服务器PM/项目管理,浙江,超聚变技术有限公司,通信/网络设备,未融资,"带薪年假,节日福利,五险一金,定期体检,年终奖",3,本科,"企业内部技术项目管理,系统集成项目管理工程师,服务器行业,,",2024-08-31,1000,9999,杭州,滨江区,长河
2121,技术项目管理,项目经理/主管,网络售前工程师-上市公司+自有编制+双休,浙江,初灵信息300250,通信/网络设备,已上市,"加班打车,定期体检,股票期权,带薪年假,餐补,年终奖,五险一金,节日福利,零食下午茶",2,本科,"计算机相关专业,售前支持经验,系统集成项目管理工程师,,,",2024-08-31,1000,9999,杭州,滨江区,长河
2122,技术项目管理,项目经理/主管,设计产品部项目管理经理,浙江,杭州引爆时空文化创意,新零售,B轮,"定期体检,生日福利,零食下午茶,团建聚餐,股票期权,五险一金,节日福利,夜班补助,年终奖,交通补助,员工旅游,带薪年假",2,本科,"企业内部技术项目管理,管理相关专业,团队管理经验,潮玩",2024-08-31,100,499,杭州,萧山区,西兴
2124,技术项目管理,项目经理/主管,项目管理,浙江,艾定义文化创意,社交网络与媒体,不需要融资,"节日福利,年终奖,绩效奖金,零食下午茶,团建聚餐",2,本科,"企业内部技术项目管理,团队管理经验",2024-08-31,0,20,杭州,西湖区,转塘
2125,技术项目管理,项目经理/主管,项目交付经理（物流）,浙江,康奋威,自动化设备,不需要融资,"股票期权,意外险,节假日加班费,节日福利,带薪年假,高温补贴,定期体检,加班补助,员工旅游,法定节假日三薪,工龄奖,生日福利,补充医疗保险,绩效奖金,五险一金,团建聚餐,年终奖,餐补",3,本科,"团队管理经验,实施交付经验,售前支持经验,物流设备,",2024-08-31,500,999,杭州,滨江区,西兴
2127,技术项目管理,项目经理/主管,项目经理,浙江,协同智联,互联网,不需要融资,"五险一金,加班补助",2,大专,"企业内部技术项目管理,团队管理经验,软件研发经验",2024-08-31,20,99,杭州,拱墅区,西湖
2129,技术项目管理,项目经理/主管,交付主管,浙江,治享科技,互联网,未融资,"节日福利,零食下午茶,加班补助,年终奖,带薪年假,五险一金,定期体检",2,大专,"PMP,非技术项目管理,计算机相关专业",2024-08-31,100,499,杭州,滨江区,长河
2133,技术项目管理,项目助理,项目助理实习生,浙江,钱塘华数,运营商/增值服务,已上市,"交通补助,员工旅游,定期体检,节日福利,包吃,通讯补贴,年终奖,带薪年假,餐补,补充医疗保险,五险一金,零食下午茶",0,6个月,"工程项目,通信工程,CAD",2024-08-31,100,499,杭州,萧山区,义蓬
2134,技术项目管理,项目助理,PMO项目助理/商务管理岗,浙江,杭州领图信息科技公司,计算机软件,不需要融资,"全勤奖,加班补助,节日福利,五险一金,结婚贺礼,宝宝诞生礼,定期体检,带薪年假,年终奖",2,本科,"软件/信息技术项目,中大型软件项目管理经验,PMP,,",2024-08-31,100,499,杭州,萧山区,北干
2135,技术项目管理,项目助理,市政项目助理,浙江,力牛科技,土木工程,不需要融资,"零食下午茶,包吃,高温补贴,餐补,定期体检,年终奖,节日福利,五险一金,意外险,提供住宿,带薪年假",0,大专,"施工员,技术员,资料员",2024-08-31,100,499,杭州,西湖区,三墩
2137,技术项目管理,项目助理,PMO项目助理,浙江,杭州思锐,计算机软件,未融资,"零食下午茶,底薪加提成,意外险,节假日加班费,交通补助,加班补助,带薪年假,员工旅游,法定节假日三薪,团建聚餐,通讯补贴,餐补,绩效奖金,补充医疗保险,股票期权,节日福利,年终奖,全勤奖,五险一金,定期体检",0,本科,"软件/信息技术项目,软件实施,需求采集",2024-08-31,100,499,杭州,西湖区,三墩
2138,技术项目管理,项目助理,项目助理专员,浙江,杭州牙艺云,医疗健康,天使轮,"带薪年假,全勤奖,五险一金,意外险,补充医疗保险",0,本科,"项目助理,互联网医疗,口腔医疗信息化,,,,,",2024-08-31,20,99,杭州,拱墅区,上塘
2139,技术项目管理,项目助理,项目实习生,浙江,安恒信息,信息安全,已上市,"年终奖,五险一金,交通补助,补充医疗保险,餐补,员工旅游,带薪年假,零食下午茶,定期体检,通讯补贴,节日福利",0,6个月,"软件/信息技术项目,计算机相关专业,售前支持经验",2024-08-31,1000,9999,杭州,滨江区,长河
2140,技术项目管理,项目助理,工程储备干部,浙江,宏正项目管理,环保,不需要融资,"底薪加提成,五险一金,保底工资,年终奖,绩效奖金",0,大专,"外向与内涵条理同时具备,善良而勤奋",2024-08-31,100,499,杭州,拱墅区,艮山
2141,技术项目管理,项目助理,项目助理,浙江,浙江省数理医学学会,学术/科研,未融资,"零食下午茶,节日福利,交通补助,五险一金,年终奖,定期体检,通讯补贴,餐补,全勤奖",0,本科,项目助理 行政文秘,2024-08-31,20,99,杭州,余杭区,五常
2142,技术项目管理,项目助理,项目经理助理,浙江,杭州遂真,医疗器械,B轮,"五险一金,节日福利,餐补,带薪年假,年终奖,定期体检",0,本科,项目助理,2024-08-31,100,499,杭州,钱塘区,金桥街
2143,技术项目管理,项目助理,项目跟单,浙江,东山软件,计算机软件,未融资,"年终奖,绩效奖金,带薪年假,工龄奖,免费工装,高温补贴,保底工资,股票期权,底薪加提成,意外险,五险一金",1,大专,"需求采集,需求分析评估,产品内部评审,产品验收",2024-08-31,0,20,杭州,上城区,丁桥
2144,技术项目管理,项目助理,研发助理,浙江,英诺维 Innovei,仪器仪表,A轮,"员工旅游,餐补,团建聚餐,有无线网,加班补助,绩效奖金,年终奖,五险一金",0,本科,光电、物理、精仪、测控、电子,2024-08-31,20,99,杭州,临平区,南苑
2145,技术项目管理,项目助理,项目助理,浙江,立臻生命,学术/科研,不需要融资,"生日福利,节日福利,团建聚餐,带薪年假,绩效奖金,五险一金",0,2个月,"项目运营,投稿",2024-08-31,0,20,杭州,钱塘区,金桥街
2147,技术项目管理,项目助理,pmo项目助理,浙江,邦睿科技,计算机软件,C轮,"交通补助,通讯补贴,五险一金,团建聚餐,住房补贴,生日福利,节日福利,定期体检,高温补贴,年终奖,绩效奖金,加班补助,零食下午茶,带薪年假",3,本科,"软件/信息技术项目,银行项目经验",2024-08-31,100,499,杭州,萧山区,钱江世纪城
2149,技术项目管理,项目助理,项目助理,浙江,像素方舟,互联网,天使轮,"股票期权,节日福利,员工旅游,五险一金",0,本科,电商/零售项目,2024-08-31,20,99,杭州,滨江区,长河
2151,技术项目管理,项目助理,部门助理,浙江,康健苗苗(杭州)医药,电子商务,A轮,"高温补贴,带薪年假,加班补助,节日福利,团建聚餐,生日福利,零食下午茶,餐补,年终奖,五险一金",1,大专,"部门助理,文职岗",2024-08-31,500,999,杭州,余杭区,未来科技城
2153,技术项目管理,项目助理,专家招募项目助理,浙江,杭州迪马信息科技,企业服务,不需要融资,"通讯补贴,餐补,五险一金,团建聚餐,有无线网,生日福利,底薪加提成,绩效奖金,零食下午茶",1,本科,"人力咨询,客户经理,战略咨询",2024-08-31,20,99,杭州,拱墅区,湖墅南路
2154,技术项目管理,项目助理,项目推广实习生（有转正机会）,浙江,洛兮医疗,医疗服务,B轮,"节日福利,五险一金,全勤奖,高温补贴,保底工资,交通补助,股票期权,带薪年假,定期体检,员工旅游,绩效奖金,通讯补贴,团建聚餐,生日福利",0,2个月,"信息登记,资料收集,表格维护",2024-08-31,100,499,杭州,萧山区,西兴
2155,技术项目管理,项目助理,研发项目助理,浙江,中控技术,计算机软件,已上市,"五险一金,交通补助,节日福利,带薪年假,股票期权,生日福利,餐补,免费班车,加班补助,通讯补贴,高温补贴,包吃,员工旅游,住房补贴,定期体检,年终奖,零食下午茶,团建聚餐,法定节假日三薪,补充医疗保险",0,6个月,仪器仪表,2024-08-31,1000,9999,杭州,滨江区,浦沿
